Neotecton ecumenes,mya
cellular organisms,1423.0
Polypodia,423.00000000000006
Sarcopoda,389.00000000000006
Neopoda,272.00000000000006
Osteopoda,233.00000000000006
Polyschia,228.00000000000006
Platydontia,225.00000000000006
Edaphotheria,191.00000000000006
Eurycheiridae,177.00000000000006
Lystrocheiridae,157.00000000000006
Trypanocheiridae,103.00000000000004
Rhamphodontia,95.00000000000004
Eurhamphodontia,70.00000000000004
Acrocheiridae,44.00000000000004
Euacrocheiridae,43.00000000000004
Neoacrocheiridae,33.00000000000004
Heterognatha,31.000000000000046
Distropheognatha,29.000000000000046
Neodistropheognatha,28.500000000000046
Daptodontia,28.000000000000046
Dryptognatha,25.000000000000046
Astrolophidae,12.000000000000046
Tectidae,5.000000000000045
Neotecton,2.0000000000000453
7,0.8000000000000455
Neotecton ecumenes,0.20000000000004547
