Neotecton gracilis,mya
cellular organisms,1423.0
Polypodia,423.0000000000001
Sarcopoda,389.0000000000001
Neopoda,272.0000000000001
Osteopoda,233.00000000000009
Polyschia,228.00000000000009
Platydontia,225.00000000000009
Edaphotheria,191.00000000000009
Eurycheiridae,177.00000000000009
Lystrocheiridae,157.00000000000009
Trypanocheiridae,103.00000000000009
Rhamphodontia,95.00000000000009
Eurhamphodontia,70.00000000000009
Acrocheiridae,44.00000000000009
Euacrocheiridae,43.00000000000009
Neoacrocheiridae,33.00000000000009
Heterognatha,31.000000000000092
Distropheognatha,29.000000000000092
Neodistropheognatha,28.500000000000092
Daptodontia,28.000000000000092
Dryptognatha,25.000000000000092
Astrolophidae,12.00000000000009
Tectidae,5.000000000000091
Neotecton,2.000000000000091
7,0.800000000000091
Neotecton gracilis,0.40000000000009095
